date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,DBC
2023-05-03,59.6721,68.6513,133.6106,205.5304,77.9949,293.7205,234.0769,263.62
2023-05-04,58.7518,68.5971,134.2415,203.134,77.636,294.535,231.754,260.3816
2023-05-05,58.8045,68.2235,134.2593,203.3401,79.4024,292.917,233.7725,256.9541
2023-05-08,59.7603,67.5062,137.0582,202.246,78.2243,291.8022,233.4356,257.783
2023-05-09,59.9684,67.8337,134.947,201.0101,77.5965,289.0425,237.3194,258.2592
2023-05-10,59.8727,66.8193,134.124,204.1053,77.4516,287.7662,240.2167,263.9948
2023-05-11,61.1809,68.1617,138.3216,206.6369,78.5631,289.5812,240.8959,266.9001
2023-05-12,60.7161,69.0341,137.4873,207.5077,78.2301,289.3493,241.027,265.1658
2023-05-15,59.7995,68.9127,134.4924,204.5346,77.0585,291.4055,241.5058,259.6419
2023-05-16,59.3406,68.3752,134.0022,202.5085,75.7885,291.943,239.6378,254.826
2023-05-17,59.1855,67.9007,133.8929,198.7052,74.3343,294.8314,240.8682,257.9188
2023-05-18,58.7294,68.1625,132.0014,198.0445,74.4807,293.9808,242.8545,256.5029
2023-05-19,58.5673,67.8953,129.9424,198.4834,73.8392,292.9448,241.2357,256.5554
2023-05-22,58.0341,66.4766,128.0207,200.04,73.4076,291.9463,241.6704,255.6474
2023-05-23,58.5699,68.745,128.4474,204.1761,73.9733,293.3465,241.5004,251.473
2023-05-24,59.2966,68.5012,127.2497,203.3207,73.4392,293.0305,244.344,259.5641
2023-05-25,59.6927,69.9294,126.9193,206.0031,74.5631,290.9128,242.7971,260.0268
2023-05-26,58.9952,69.6021,127.3667,205.1982,75.3786,293.1243,240.3705,259.3093
2023-05-29,58.4236,68.4517,125.7902,202.9918,75.803,296.2633,239.5852,257.0386
2023-05-30,58.2492,68.7002,125.9132,203.2932,76.093,296.1828,237.5879,252.8188
2023-05-31,58.2254,70.2099,124.9444,204.7284,75.7513,295.2353,236.8308,256.6119
2023-06-01,56.9191,69.9427,123.452,202.0754,74.2538,300.6408,235.6884,255.356
2023-06-02,56.8244,69.6698,125.9305,202.6563,75.0655,301.0201,233.0909,261.4929
2023-06-05,56.7066,69.2044,124.755,201.3635,73.1061,304.6464,234.5799,256.8012
2023-06-06,56.4104,69.2086,126.9875,204.4773,72.7334,302.9062,235.097,258.2254
2023-06-07,56.0956,68.531,126.4754,200.3316,72.9591,303.5498,236.3536,259.5636
2023-06-08,55.9664,68.982,125.8793,200.5632,71.6551,299.405,235.5126,259.8917
2023-06-09,55.7355,69.365,126.293,201.051,71.9842,301.5028,236.1516,266.7458
2023-06-12,55.7029,68.2815,126.9537,202.3223,72.4606,303.9819,236.8395,271.6071
2023-06-13,56.7365,69.0057,130.4637,202.1431,71.6256,299.593,238.7872,267.3796
2023-06-14,57.9338,69.5404,132.6604,205.59,72.3892,303.1428,238.2427,272.5581
2023-06-15,57.4092,69.3752,133.0329,204.8117,71.5764,302.6598,237.6639,273.462
2023-06-16,56.9087,69.239,131.8707,202.3691,71.7315,302.9726,235.5004,275.7807
2023-06-19,56.7639,70.3032,133.7513,201.2892,72.6167,299.6968,237.1934,270.9043
2023-06-20,57.3826,71.2965,133.1754,202.3193,73.3438,301.5002,235.9665,269.6574
2023-06-21,57.1258,70.6217,132.9091,199.4343,73.2739,301.9845,235.0323,274.5445
2023-06-22,57.5827,71.1909,138.3459,203.3268,73.9346,300.3592,231.2678,274.4753
2023-06-23,58.8254,71.6603,136.1306,206.8207,73.6924,298.291,230.3274,273.8096
2023-06-26,59.448,71.4705,138.3543,211.8397,74.5193,303.3621,229.609,272.0088
2023-06-27,60.5934,72.6583,141.4138,217.6147,75.0114,299.7399,233.3415,277.571
2023-06-28,60.3452,73.244,139.816,215.6508,75.3733,299.5353,231.6704,281.0584
2023-06-29,60.0619,72.0439,139.42,213.9016,75.881,302.6348,225.9347,277.8594
2023-06-30,60.5013,72.1328,139.6873,209.4665,76.5279,299.3592,226.3711,281.4652
2023-07-03,60.2028,72.1158,139.2843,208.7934,78.1137,296.3046,224.2675,284.0244
2023-07-04,60.4667,72.0025,138.8807,211.0373,77.4632,297.3002,226.1249,289.0669
2023-07-05,59.4832,70.2695,135.9936,207.4097,75.985,301.7555,225.318,288.1071
2023-07-06,59.3005,69.4105,139.1099,206.8847,75.5547,303.1466,222.9218,283.6045
2023-07-07,58.5107,68.0324,137.5896,204.6484,73.5184,304.5325,223.9585,274.832
2023-07-10,58.353,69.0561,138.8283,205.8434,72.4468,301.441,226.8122,283.1781
2023-07-11,57.8227,67.949,136.6976,206.6957,72.4233,301.3316,223.1991,275.5653
2023-07-12,56.5278,66.9571,136.6745,202.8647,70.6963,302.3527,222.2214,281.3884
2023-07-13,56.5553,68.4201,138.1385,200.9421,69.8808,303.7703,217.8891,277.5321
2023-07-14,56.4283,68.0175,138.9856,203.5513,69.8989,305.96,223.1953,278.3637
2023-07-17,56.9173,68.4787,138.2117,205.6562,69.9831,306.562,222.6775,277.1983
2023-07-18,58.0968,70.6621,140.2468,208.3792,72.0368,306.0661,224.5142,274.6065
2023-07-19,58.08,71.6222,143.4945,212.0355,72.4288,301.1654,224.7262,280.5427
2023-07-20,58.1975,71.1854,143.1234,210.5644,72.0744,299.247,222.548,283.7152
2023-07-21,57.5935,69.9357,142.5545,210.6104,72.3124,299.3352,223.2048,288.1608
2023-07-24,57.4894,69.2309,139.225,208.5729,72.1462,299.4456,222.3511,282.7461
2023-07-25,57.9783,71.5512,143.1895,212.1186,71.997,302.6219,224.8437,280.509
2023-07-26,57.3663,70.4932,140.9265,207.0809,71.8055,300.0512,227.8104,281.2167
2023-07-27,56.5479,69.5749,138.0599,205.2113,70.5694,297.9015,226.1483,276.8265
2023-07-28,56.0667,69.8019,137.0365,206.6801,70.0937,300.0948,225.0167,287.0119
2023-07-31,56.1436,70.1783,136.1284,206.4223,71.6038,298.7399,221.9977,289.9405
2023-08-01,55.856,70.0669,135.5958,207.3863,71.247,299.228,217.9716,288.2691
2023-08-02,56.162,69.3272,135.3319,209.0947,70.9438,303.1646,217.9752,295.5587
2023-08-03,57.0673,69.8272,135.4199,209.1943,71.7108,303.7725,217.2311,297.7738
2023-08-04,57.5551,69.4792,134.3514,209.4964,72.0111,302.9259,215.0386,292.2595
2023-08-07,56.9103,69.3813,130.852,205.8741,70.5811,303.3734,212.4136,287.9692
2023-08-08,57.2186,69.8115,133.0332,207.2235,70.6619,305.0549,212.0225,280.4587
2023-08-09,56.9706,70.0399,134.9198,209.0926,71.5835,308.2389,211.5884,281.4382
2023-08-10,56.9288,68.9797,134.068,206.8582,69.9567,309.3567,211.3607,281.6081
2023-08-11,56.2421,69.0771,132.3226,205.877,69.8537,311.9691,210.5396,280.6034
2023-08-14,56.1502,68.7284,133.9416,204.0338,68.1029,312.9261,210.8207,273.3564
2023-08-15,55.7828,69.4378,133.7292,203.0865,67.8897,311.911,209.5525,268.5592
2023-08-16,56.4103,70.2016,133.9435,205.8965,67.2706,310.8691,208.6915,269.0795
2023-08-17,56.03,69.5889,133.436,203.1151,65.8681,313.2663,205.2005,270.9826
2023-08-18,56.087,68.7168,131.7714,201.5746,66.8277,312.2116,204.3091,262.9025
2023-08-21,56.2643,67.9155,132.5976,204.7398,68.3107,307.0043,206.7349,266.316
2023-08-22,55.5798,67.1714,128.5445,201.3492,67.7627,306.3411,204.8705,264.6487
2023-08-23,56.7545,67.9314,128.9689,200.4625,67.1714,304.2284,208.0395,259.9068
2023-08-24,55.8014,67.2223,127.0241,200.0873,65.6414,306.2279,208.0693,257.9377
2023-08-25,56.2518,66.7011,128.8642,200.2731,66.2872,309.2919,209.6702,259.3417
2023-08-28,55.3341,66.2331,130.6903,198.179,66.9216,317.9645,209.869,258.6386
2023-08-29,56.0622,67.5722,133.5732,195.8488,66.9673,312.3693,214.5407,254.1421
2023-08-30,55.704,69.0217,134.8978,198.1329,66.8673,312.9055,215.3911,254.1945
2023-08-31,54.5403,67.2076,131.408,193.6561,64.6759,313.1197,210.8412,256.8371
2023-09-01,53.8242,67.1582,127.1394,190.9291,65.6531,313.1761,212.6163,261.6072
2023-09-04,53.8641,67.4031,127.9558,192.3406,65.4792,314.3595,212.0301,263.4851
2023-09-05,54.1014,67.3187,124.6415,193.3614,65.384,313.1146,207.7353,260.1547
2023-09-06,53.7469,68.8264,122.7229,192.9048,65.7615,311.4556,211.0989,260.2844
2023-09-07,53.9488,69.0828,123.4797,195.1826,66.9723,310.7676,212.4437,252.0419
2023-09-08,54.0523,70.261,124.6553,199.33,66.5944,312.2368,211.0284,252.3483
2023-09-11,54.4553,70.3443,123.7611,201.1008,67.372,313.9772,208.7598,250.046
2023-09-12,53.8274,69.1833,123.5883,200.4592,65.3073,314.6339,208.5101,247.517
2023-09-13,53.2118,69.7137,123.5904,200.093,65.8598,314.2126,205.5212,246.1436
2023-09-14,53.2727,70.2174,123.8644,200.1028,64.8076,320.0731,205.6693,244.2707
2023-09-15,53.3695,69.6414,124.4868,198.3893,64.0142,317.8158,202.2467,234.9897
2023-09-18,53.9075,70.9974,127.5608,200.0813,65.6696,318.6204,201.6762,234.2457
2023-09-19,53.952,72.3512,129.421,199.172,66.6713,318.4446,198.5597,232.1733
2023-09-20,53.9695,73.3656,128.5907,198.1196,67.0408,316.7096,199.0823,230.1168
2023-09-21,52.6327,68.8586,123.9757,191.9218,64.588,318.8591,201.7438,231.0099
2023-09-22,51.9123,68.2296,120.4391,190.6487,63.3876,317.3139,202.1837,228.6609
2023-09-25,52.2345,69.6846,122.881,193.5922,65.5932,313.8624,203.2346,229.5581
2023-09-26,51.853,69.3531,120.9228,192.1429,65.8042,312.571,205.6124,231.6181
2023-09-27,51.5009,68.5465,118.1419,190.7158,65.3456,310.6687,204.4233,227.4971
2023-09-28,51.8988,69.4485,120.0383,191.006,66.2504,309.795,209.4606,234.5665
2023-09-29,51.8538,69.8952,117.4525,189.8115,65.9444,309.8236,205.803,231.9646
2023-10-02,52.3936,70.493,117.2357,192.6642,67.279,312.4183,208.2519,232.792
2023-10-03,53.1745,71.5613,116.8824,194.4103,67.6371,314.3071,207.9897,234.8449
2023-10-04,53.3443,72.3446,117.3439,193.691,67.7183,312.3592,205.3817,234.1712
2023-10-05,53.9143,73.05,117.2665,194.7369,66.8637,308.8928,210.0052,232.0836
2023-10-06,54.086,73.951,117.8854,194.7121,68.1464,306.9822,215.391,225.7575
2023-10-09,55.0217,76.3555,119.8084,197.7328,69.9729,303.4923,216.3132,225.3028
2023-10-10,55.5,77.8531,119.1864,199.4387,70.0966,302.9529,217.4367,227.9417
2023-10-11,54.6396,76.8172,116.744,198.284,70.1702,304.0672,215.9353,230.1336
2023-10-12,54.8024,77.8755,117.0854,199.562,70.7205,302.6055,215.8887,227.0568
2023-10-13,55.6768,78.9954,118.1969,201.7829,71.702,300.4723,213.8734,230.2142
2023-10-16,55.925,81.1973,119.8124,201.8345,73.3,300.9769,212.4637,233.7483
2023-10-17,55.7526,81.6951,119.8975,201.9431,73.6657,300.1121,216.196,238.0372
2023-10-18,56.5875,82.2554,122.3914,204.7435,74.7787,298.9088,216.8921,243.4862
2023-10-19,56.724,84.803,122.7124,207.047,75.093,296.2952,215.6282,244.0312
2023-10-20,58.3668,85.452,123.967,209.7424,78.649,291.2447,214.0201,246.5727
2023-10-23,58.0602,85.4413,124.7946,210.0498,77.3579,287.0829,212.8761,244.2732
2023-10-24,57.7595,84.454,124.6958,207.1742,77.7685,288.6573,210.4102,243.7343
2023-10-25,56.9174,85.5198,123.0345,206.259,77.6686,293.6141,210.7801,250.0279
2023-10-26,56.5482,85.2825,122.7905,205.0513,77.7499,296.2037,208.2253,244.6937
2023-10-27,56.2975,84.01,123.1818,201.8091,78.3476,299.6716,210.6351,244.2382
2023-10-30,55.7003,81.7312,122.1595,197.6595,76.3134,299.106,207.6408,246.4202
2023-10-31,55.6891,80.9511,121.9545,197.177,76.4188,299.9942,203.5246,245.3956
2023-11-01,56.1669,80.8674,123.781,194.7221,76.8899,300.0151,199.8947,242.8714
2023-11-02,55.576,80.3067,121.6124,193.5586,76.0392,301.5609,198.5063,246.4397
2023-11-03,56.2657,81.0497,123.8061,193.0182,78.256,306.7359,196.1592,239.7314
2023-11-06,56.6289,81.1602,123.3074,196.0673,78.8745,309.5651,197.431,240.2388
2023-11-07,57.0225,82.6396,125.6205,198.4987,79.4806,310.4157,197.7992,241.3495
2023-11-08,57.5444,82.208,128.3541,199.3121,80.8514,308.2093,197.8042,246.1482
2023-11-09,58.2349,81.7175,129.9151,200.9964,80.6904,306.734,198.6673,247.3018
2023-11-10,58.5093,82.2163,129.0591,202.5766,80.9748,304.5834,198.6379,246.1829
2023-11-13,59.0648,83.7269,129.148,206.2462,81.5704,303.9603,203.4119,247.0093
2023-11-14,58.6727,84.1138,131.5147,203.7937,82.4363,308.222,203.4341,252.3061
2023-11-15,59.5855,85.0486,133.0354,206.7173,82.3166,306.7521,203.8304,248.826
2023-11-16,60.0023,86.5762,134.2508,209.4012,83.377,305.8793,205.5886,244.9556
2023-11-17,59.9651,87.0889,133.3446,208.7985,83.7345,305.7669,204.0411,244.4787
2023-11-20,60.0686,89.6147,134.4236,209.4718,83.8104,306.349,205.4806,242.9194
2023-11-21,61.2285,94.1705,136.1891,207.8879,87.5351,305.0927,206.2303,252.5079
2023-11-22,61.2573,92.6146,136.5873,205.771,86.7309,301.5532,207.6562,260.7749
2023-11-23,61.6146,91.1804,135.4483,207.2295,85.5783,297.5434,207.632,263.2604
2023-11-24,62.484,92.235,136.6457,210.9726,87.3412,296.357,206.9284,261.432
2023-11-27,62.8097,93.6874,137.3916,214.187,86.1257,293.3936,206.1256,270.812
2023-11-28,62.2813,93.6276,132.6313,214.2095,87.7821,292.384,210.2253,276.7761
2023-11-29,61.1143,92.0384,128.9441,213.9773,86.1659,294.3321,211.5461,274.6075
2023-11-30,60.694,92.2021,128.3312,216.4072,85.0509,294.9327,208.3307,277.9409
2023-12-01,59.5398,89.7649,125.2328,212.5164,82.5659,294.7306,207.578,274.9424
2023-12-04,60.0897,90.6979,127.1973,218.437,81.923,297.2285,203.8147,272.274
2023-12-05,60.4098,90.7814,130.0444,216.991,82.5162,293.8714,205.6771,268.3727
2023-12-06,61.6944,92.4227,131.9685,216.2798,82.0852,295.6773,206.9283,273.2125
2023-12-07,60.6004,91.2812,131.3693,214.5225,82.133,296.1078,208.2271,276.2929
2023-12-08,60.7336,89.8107,130.1257,211.1113,80.8433,294.9575,206.919,276.0001
2023-12-11,60.7874,90.5907,131.7679,210.7538,80.463,294.9849,205.0795,271.9428
2023-12-12,60.9675,90.5469,132.5168,212.2026,80.9839,292.7137,206.4838,270.7162
2023-12-13,60.3589,91.2636,132.5223,211.9092,81.4873,289.4169,209.8524,276.609
2023-12-14,60.7643,90.6251,133.7066,211.9493,82.6224,292.7917,210.7233,278.6142
2023-12-15,62.2135,92.2481,134.064,216.3406,84.0078,285.412,207.94,276.6112
2023-12-18,62.7096,93.3895,138.5551,213.977,84.7625,283.4462,208.7341,284.0805
2023-12-19,62.5621,94.7496,142.646,213.1539,84.9813,282.9409,209.8558,287.2864
2023-12-20,63.1633,94.9781,144.5149,214.3117,86.0604,283.8768,210.4468,296.4907
2023-12-21,64.2235,97.4728,144.4602,215.0237,86.3154,282.8857,207.0788,295.1523
2023-12-22,63.996,98.9446,146.0778,214.2028,85.6683,289.1875,204.0396,289.6713
2023-12-25,63.4783,96.6119,142.1148,213.8098,83.8949,291.086,207.4066,293.7171
2023-12-26,63.8144,97.7976,142.6983,213.2791,83.9663,285.9284,204.1289,292.0381
2023-12-27,63.9777,96.442,141.8966,212.2534,84.5736,283.3142,204.3318,289.1996
2023-12-28,64.1401,96.5989,144.0813,209.5592,84.4057,283.4543,203.721,283.9765
2023-12-29,64.1515,95.8292,141.7259,212.4574,84.307,280.4331,204.1291,287.2546
2024-01-01,63.8112,95.9803,140.8642,214.153,83.3178,283.214,204.2081,291.2656
2024-01-02,64.6227,96.474,139.7873,217.5716,84.6799,282.6757,206.5044,297.075
2024-01-03,65.0232,97.0712,140.8086,215.9764,84.2896,280.6968,206.5203,300.6866
2024-01-04,64.3641,96.9326,141.1708,217.7406,85.5046,279.5897,206.6942,306.1525
2024-01-05,64.8414,97.6253,144.2728,220.2302,86.1199,278.8078,209.8706,318.3374
2024-01-08,64.2848,99.1301,143.5725,220.3473,86.4094,276.4354,208.356,320.5196
2024-01-09,65.0272,99.221,145.7264,219.7178,86.8305,278.8534,209.4837,316.2803
2024-01-10,64.9692,99.9109,142.2898,217.0583,87.5118,282.672,207.1729,308.9489
2024-01-11,64.1556,97.519,138.7154,212.5921,86.2363,283.4836,205.2435,305.5159
2024-01-12,64.1531,99.0072,138.5783,210.9028,86.436,280.7372,206.0861,304.0662
2024-01-15,63.9463,97.9232,139.8486,213.6931,85.9399,281.4149,204.924,303.0799
2024-01-16,64.3201,98.7948,142.2096,217.0946,87.7156,280.367,204.5712,298.8593
2024-01-17,65.99,99.8946,145.8579,219.4025,88.8511,276.4065,208.4392,301.0963
2024-01-18,66.5758,102.776,148.7484,222.7187,88.5982,280.4333,208.1308,308.7295
2024-01-19,65.1977,102.1812,148.4639,221.9602,87.65,277.421,208.4705,304.7489
2024-01-22,65.4206,100.0154,146.5037,225.4752,87.4923,274.1755,209.1083,298.5642
2024-01-23,66.2511,99.1551,147.8833,228.0444,87.1715,276.8053,213.0013,303.1843
2024-01-24,68.3296,100.734,154.5829,233.793,89.0031,274.9046,217.5124,301.3147
2024-01-25,69.5484,103.0434,154.0492,236.0712,89.9203,276.8967,215.0093,301.1065
2024-01-26,70.7676,105.0443,156.8377,237.3634,90.8467,274.733,213.9834,299.5291
2024-01-29,70.6159,104.4055,157.4992,239.6032,92.0437,274.5995,216.4906,302.4555
2024-01-30,69.22,103.0953,158.576,239.0083,89.6917,274.8618,215.946,292.1779
2024-01-31,69.6718,104.5813,161.177,238.6745,92.4811,274.7332,213.8392,290.8758
2024-02-01,69.3027,102.4047,159.5587,237.7053,91.5937,276.6373,214.7082,288.225
2024-02-02,69.1916,102.7235,160.0896,239.149,92.1614,276.535,220.5251,290.2537
2024-02-05,69.0254,102.9057,158.6041,234.9209,92.1907,277.8184,220.4681,292.9952
2024-02-06,69.467,104.1451,160.4934,235.7002,91.4969,277.2536,222.0712,289.1359
2024-02-07,68.8591,104.1156,157.631,235.9556,90.1819,280.2518,226.1128,288.6425
2024-02-08,68.278,101.8555,156.3118,228.373,87.7327,280.837,230.4535,284.8886
2024-02-09,69.2362,102.5198,157.8034,225.9909,89.2662,285.9173,232.3486,291.7384
2024-02-12,68.7899,100.5412,155.0439,224.2176,87.1849,290.2938,234.0959,287.8232
2024-02-13,68.8923,101.1192,155.5424,224.9796,86.22,289.3168,231.3079,288.2834
2024-02-14,68.5249,102.1194,157.5741,226.0572,86.4384,293.2802,231.8788,289.9375
2024-02-15,68.6743,102.206,158.9538,228.6172,86.7855,291.8763,231.1475,294.7797
2024-02-16,69.8388,103.4424,158.6595,230.219,87.9776,291.7721,228.6065,299.4439
2024-02-19,68.2917,101.7109,150.8302,226.9654,85.7799,295.6522,224.9984,298.9087
2024-02-20,68.1342,101.9042,150.62,223.6482,83.7288,298.615,225.4308,291.1732
2024-02-21,68.767,102.6125,150.3099,224.315,84.9437,299.4191,227.9215,290.0394
2024-02-22,68.6689,101.1068,150.4468,224.4669,85.8368,299.9668,224.0688,289.1491
2024-02-23,68.5077,100.3366,149.6582,223.5499,84.4618,301.9021,228.2271,295.6349
2024-02-26,69.8426,99.6869,152.7701,225.4437,83.9582,304.499,227.0323,308.9759
2024-02-27,70.4905,101.2139,157.7523,228.5252,84.461,302.079,228.2461,307.0057
2024-02-28,70.7391,100.8235,159.8529,230.7304,84.7918,300.6286,226.8536,306.7307
2024-02-29,69.6459,98.5473,159.7075,227.6016,83.0859,301.0823,226.1326,299.4006
2024-03-01,69.753,99.3052,163.3275,231.2418,85.0299,302.871,228.1496,296.5797
2024-03-04,68.9022,97.1041,163.1437,227.0424,84.6564,305.3605,228.3712,290.0953
2024-03-05,69.3188,97.8054,163.5643,227.2738,85.006,306.3446,229.1645,288.8715
2024-03-06,69.0037,97.1855,159.9798,225.2208,82.4977,303.8048,230.6062,288.0613
2024-03-07,68.0546,95.6549,162.5909,225.001,81.0945,306.6545,228.3745,289.4729
2024-03-08,67.674,96.5741,162.0731,222.4377,80.1866,309.2343,229.3626,289.2404
2024-03-11,67.5163,96.83,164.2218,221.8566,79.4413,306.9619,227.3479,295.2667
2024-03-12,66.838,96.7662,162.2135,217.705,79.2559,312.1648,227.6331,298.7439
2024-03-13,67.3833,98.697,165.1592,220.0173,80.0389,312.8678,228.2625,305.4316
2024-03-14,67.318,99.4925,160.098,221.6563,78.2295,319.1481,229.6611,306.4152
2024-03-15,68.261,100.8921,161.0554,225.0328,79.793,321.1694,230.1048,308.1937
2024-03-18,68.1275,100.997,161.49,227.1338,80.0799,320.5819,230.163,311.9814
2024-03-19,67.5454,99.0515,161.2579,227.7656,80.0667,323.6465,234.5045,310.7251
2024-03-20,67.7132,98.5066,161.7641,227.5177,80.0912,322.3048,230.3226,306.7882
2024-03-21,66.8526,98.164,157.3358,226.133,78.2553,321.7388,229.5161,301.6888
2024-03-22,67.0361,98.7742,159.0175,227.8877,79.674,324.8044,227.3093,301.6772
2024-03-25,66.8087,95.5171,160.682,226.1769,79.3033,326.289,228.3356,297.0649
2024-03-26,66.0537,94.2231,161.0564,222.2418,79.1909,326.9287,226.7571,295.6619
2024-03-27,66.1996,94.3997,161.4128,221.6226,78.0743,330.3139,227.8018,294.7927
2024-03-28,66.2599,93.5336,159.3194,219.8341,78.8858,330.5723,224.9868,292.7823
2024-03-29,67.1118,95.7813,159.6992,219.5378,79.1187,331.9708,227.868,292.9425
2024-04-01,65.8949,94.906,160.2188,214.7714,80.3453,333.3465,226.8496,281.6364
2024-04-02,65.9181,93.0203,159.2423,213.2084,78.5841,336.177,228.112,277.8787
2024-04-03,66.8703,95.0976,161.1011,216.5578,80.4192,334.0945,230.4535,282.2453
2024-04-04,67.3876,95.2129,160.4541,218.525,80.9473,332.3718,227.3162,280.7004
2024-04-05,67.6159,94.62,157.7318,222.3194,81.1342,332.6314,225.5759,277.4553
2024-04-08,67.0534,94.0006,157.8171,219.5045,80.5162,333.9342,224.1036,275.6391
2024-04-09,67.9432,93.7999,159.4519,221.2782,79.9279,336.5412,220.9591,273.9959
2024-04-10,67.2282,91.8829,152.3492,219.8975,75.7633,338.641,217.5366,270.279
2024-04-11,65.8531,91.3354,150.5226,218.8389,76.8095,339.9919,215.2575,265.2787
2024-04-12,66.0447,92.2707,147.7377,219.9399,76.8669,336.1983,214.208,275.7278
2024-04-15,67.1528,94.226,152.3325,224.1111,75.1248,332.6122,212.932,274.2379
2024-04-16,67.9247,92.2431,151.9678,223.6102,75.2082,336.3306,215.0229,276.5361
2024-04-17,67.7696,91.2942,151.5474,227.228,76.1287,339.6752,218.457,284.3702
2024-04-18,68.9767,92.336,155.0436,231.6152,76.35,341.3341,223.5683,281.7675
2024-04-19,70.2096,94.2682,159.1604,233.5794,77.1219,343.7884,223.743,280.982
2024-04-22,69.353,93.3565,160.5496,233.094,76.6461,343.7011,222.9646,279.0956
2024-04-23,69.2435,94.9089,160.6106,229.9906,77.6526,344.6867,221.8746,275.3428
2024-04-24,70.2532,96.6393,163.9078,235.7893,78.9715,341.8982,222.5983,282.6533
2024-04-25,68.994,95.8248,160.9462,233.674,79.2862,340.901,222.38,278.1965
2024-04-26,69.7256,97.7266,163.2008,237.8986,81.0485,336.4738,223.6286,280.047
2024-04-29,69.5287,96.7758,164.5419,235.9569,80.1185,334.7639,225.2665,281.3001
2024-04-30,69.6548,99.074,163.7967,232.6436,78.7137,333.6049,226.5552,281.5669
2024-05-01,69.2708,97.9143,164.5671,237.2919,78.4121,336.0066,230.4432,283.8987
2024-05-02,68.5865,96.3452,161.2678,235.6981,78.1733,337.2628,229.6364,278.8768
2024-05-03,68.041,94.6604,156.0847,232.1453,77.5349,336.8423,227.6428,270.039
2024-05-06,68.3103,96.3168,156.9664,234.796,78.3301,337.2879,226.599,270.9854
2024-05-07,69.2764,97.8333,159.1968,240.3011,79.8424,334.9718,226.7302,272.3975
2024-05-08,69.3743,97.2409,158.9376,240.0852,80.4714,336.2361,226.3604,279.3714
2024-05-09,68.9027,96.6893,156.6038,240.1786,80.3086,336.9209,225.1521,280.4088
2024-05-10,68.9949,98.5402,158.0866,241.4183,81.0859,337.4717,221.3294,279.6102
2024-05-13,68.5456,97.9575,157.0483,237.7801,82.6683,339.9368,222.3606,277.3929
2024-05-14,69.4682,99.9722,156.8203,237.8898,81.8098,339.2176,223.687,284.3816
2024-05-15,70.4915,100.7338,155.87,242.7528,82.8945,337.3089,220.2188,281.2221
2024-05-16,72.6787,103.6213,159.5652,246.7652,86.5728,337.2036,218.5909,278.9407
2024-05-17,72.5717,103.5321,160.2353,244.8512,85.2975,342.4203,223.919,286.0413
2024-05-20,72.5652,102.3903,160.1379,242.9838,85.911,345.2066,224.4835,281.0032
2024-05-21,72.5103,103.2561,160.087,246.7098,87.7735,341.9205,225.7399,286.0527
2024-05-22,73.1957,102.9731,161.7496,244.3468,86.8992,343.2185,224.8153,285.9854
2024-05-23,72.4297,102.8924,162.5118,244.0828,87.3383,344.6365,226.0373,287.8522
2024-05-24,72.321,103.44,160.0484,248.7243,86.9639,343.3497,227.1734,292.1102
2024-05-27,74.0414,105.0224,161.2021,253.9889,87.4014,341.6125,226.0447,292.168
2024-05-28,73.7277,104.95,162.3075,253.6811,86.4171,339.9759,224.24,298.1385
2024-05-29,73.1696,104.4855,159.5182,255.9308,87.629,342.6571,224.2493,298.272
2024-05-30,73.3307,105.9008,161.6353,258.6483,87.5472,340.2178,221.119,288.4163
2024-05-31,73.6292,107.5914,166.1794,260.2147,87.8661,343.6326,219.2972,286.6536
2024-06-03,72.8652,108.4274,164.7948,260.8863,86.8408,341.7522,217.5281,283.2027
2024-06-04,72.6742,107.9223,161.0795,261.0725,85.0484,338.9808,214.8158,278.0519
2024-06-05,72.0293,105.8513,159.7952,255.0428,82.6126,338.5131,214.1056,280.5886
2024-06-06,71.4752,104.9746,157.4961,254.0935,81.3249,339.6841,211.2488,284.3057
2024-06-07,70.5085,104.3706,151.3642,252.1981,80.3884,341.2323,211.2311,277.7689
2024-06-10,70.3179,103.1658,151.0417,252.2942,80.7516,343.5545,215.7266,273.5531
2024-06-11,70.223,100.8379,149.9068,250.0491,81.0418,348.5545,217.2139,266.5277
2024-06-12,69.9794,98.9619,150.1281,249.5536,80.9406,346.7631,220.7171,269.4958
2024-06-13,68.3266,98.2819,147.6166,248.8838,79.9423,346.687,221.3168,263.2786
2024-06-14,69.0334,97.5198,146.4717,250.1556,78.6032,349.8658,220.9861,258.9961
2024-06-17,69.8325,97.4303,150.0928,253.5079,79.8267,350.9612,221.6939,264.3789
2024-06-18,70.3257,98.1627,151.009,254.2055,80.1151,352.3178,219.2937,263.4558
2024-06-19,70.815,98.0459,148.5918,252.8088,80.1988,349.2003,222.0734,266.9921
2024-06-20,70.7668,98.6848,149.9768,251.1067,80.1637,347.3539,223.3346,263.5032
2024-06-21,70.8481,100.0952,149.0092,250.9022,80.3806,351.2652,222.2753,263.5157
2024-06-24,70.8929,100.8582,151.4137,250.2544,80.9593,350.6134,223.9823,264.5023
2024-06-25,70.7747,101.0053,150.1317,253.1708,81.1367,352.9683,221.3879,263.0979
2024-06-26,70.362,100.7501,148.5415,252.2466,79.6407,350.2685,218.8631,261.6089
2024-06-27,71.0561,100.9087,149.5656,254.8257,79.1521,353.2072,220.651,265.6576
